"consumption","SMI","unemployment_proxy","electricity","mobility","net_bankruptcies","air_pollution","c19_cases","stringency"
222569541.959691,9629.4,178715,111.073578879655,-26.4,124.530384366527,22.9695897013277,440.343641384351,77.78
225057685.232965,9390.27,179204,111.409184564014,-24.4,125.242293353936,23.0555703334172,409.527406283724,77.78
227465280.645733,9512.17,179683,111.799499248882,-26.4,126.021886238724,23.1406064531167,381.06791809757,77.78
229793536.643818,9571.7,180004,112.240153700354,-24.4,126.875349693561,23.2210738216487,354.618740982048,77.78
232048884.993631,9617.98,179889,112.729939792688,-22.8,127.808366743412,23.2955269568182,329.945408787402,77.78
234242589.106423,9665.35,179853,113.267046400552,-21.6,128.816141188294,23.3609069612601,307.075594625572,77.78
236388806.059196,9665.35,180271,113.847128966641,-19.6,129.896908767099,23.4159290244692,285.951518253644,77.78
238514163.809425,9665.35,180690,114.452988535475,-23,131.045602528522,23.4622644613989,266.647825420062,77.78
240649288.588072,9689.71,181027,115.044523285697,-18.4,132.253672703128,23.5013779300275,249.176226967469,74.07
242781600.001145,9733.53,181352,115.581690416744,-15.6,133.508895254396,23.5311914140377,233.243100218565,74.07
244903326.570754,9631.62,181607,116.060573011,-19.2,134.797837200355,23.5506518164781,218.638206860215,74.07
247011117.864261,9448.14,181452,116.472688719557,-17.4,136.109980743154,23.5589498700877,205.20533873117,74.07
249101271.768134,9483.1,181416,116.813741959276,-16.2,137.442841778748,23.5591442241598,192.808749794566,74.07
251172645.544626,9483.1,181738,117.09330471558,-12.2,138.79258453963,23.5553711125746,181.371590290692,74.07
253238903.347796,9483.1,182028,117.334300678785,-13.6,140.155132784666,23.5517715450177,170.959758151945,74.07
255330260.302068,9740.77,182290,117.563171074542,-13.6,141.525944841963,23.5494671485927,161.485210720877,74.07
257429595.474781,9764.23,182269,117.809060293664,-11.4,142.8997865175,23.5470425893321,152.692639151406,74.07
259515458.312944,9790.85,182363,118.098291225106,-6.2,144.27683595978,23.5467106794543,144.446622491232,74.07
261566968.601452,9790.85,182301,118.446179816222,-44.2,145.661121352889,23.5513208780334,136.769641329981,74.07
263575896.218369,9688.99,182288,118.857788971095,-13.4,147.056291408249,23.564600078679,129.776196984618,74.07
265489035.026109,9688.99,182550,119.317230410178,-17,148.465384650393,23.589167592831,123.46451882075,74.07
267279990.128282,9688.99,182785,119.794121121694,-12,149.88659688862,23.6296491318842,117.837354883679,74.07
268930067.460742,9824.54,183102,120.276487249815,-11,151.313046368118,23.6888051451543,112.838894991338,74.07
270372379.445308,9830.83,183002,120.770150956661,-9.6,152.732536901261,23.7659678675014,108.31708361411,74.07
271564546.536938,9716.52,183038,121.292568825055,-10.4,154.141320126029,23.858879029715,104.089100135787,74.07
272480841.602475,9926.03,181422,121.846117553712,-10.4,155.545025590918,23.9639518988804,99.984124432107,74.07
273111976.953881,9831.49,181197,122.418288423073,-9,156.940759291071,24.0796487778551,95.943318756543,74.07
273466955.366714,9831.49,181157,122.987414440164,-4.8,158.33453638403,24.2061990905605,92.0846758991225,74.07
273591827.636547,9831.49,181148,123.512118959546,-2.2,159.732715234123,24.3430088219332,88.5869080760556,74.07
273561586.898859,9831.49,181198,123.964279604416,-40.4,161.141765116281,24.487351309436,85.5589356312485,74.07
273403028.039221,9951.45,181158,124.327796712794,-6.2,162.56803318623,24.6333762381886,83.0146153922835,74.07
273104375.657477,10183.77,181154,124.596176676354,-10.4,164.017509638842,24.7734182030567,80.8375857201391,74.07
272671682.701465,10075.68,181086,124.754181289444,-13.2,165.498256663457,24.9039544295215,79.0096618103881,74.07
272121457.374356,10190.37,181064,124.778774381173,-10.8,167.022833531145,25.02484548603,77.5983039081941,74.07
271479610.675646,10190.37,180976,124.64865147985,-7.6,168.600383136862,25.1385640825481,76.6836380240406,49.07
270798305.928987,10190.37,181198,124.34946268999,-21.2,170.234377903312,25.2478686916979,76.3358545981905,49.07
270152343.111113,10152.77,181327,123.886266777363,-10.6,171.922356856007,25.3535807561254,76.5692405239572,43.52
269568285.101026,10184.82,181428,123.265704564251,-10.2,173.65565329081,25.4524341028602,77.3318536250233,43.52
269072995.8552,10147.18,181499,122.495656385103,-9.6,175.424113444108,25.5386361539509,78.6606946093739,43.52
268690611.986832,9828.58,181176,121.602959988292,-17.2,177.219140943404,25.6077592331214,80.5364385164513,43.52
268447263.119908,9796.37,181376,120.624603062856,-8.6,179.032235397296,25.6581148647492,82.9979439239885,43.52
268361793.686415,9796.37,181591,119.6012827534,-8,180.85585989089,25.6905699456555,86.1380129569716,43.52
268466451.546562,9796.37,181813,118.57183553823,-15,182.682972136728,25.7069089672882,90.159723435449,43.52
268804670.890884,9842.56,181965,117.573732412616,-9.6,184.506720537368,25.7080051881814,95.1589406918454,40.74
269372487.535283,10034.29,182032,116.629969902452,-8,186.320139666679,25.6922998979166,101.159008414903,40.74
270159072.155933,10202.19,181949,115.758260363515,-11,188.120179645107,25.6589926358199,108.250562522368,40.74
271146283.156629,10186.5,181915,114.97133797042,-10,189.896570569822,25.6091031437428,116.480155994452,40.74
272309536.529624,10266.29,182110,114.287891631622,-10,191.63652250805,25.5459687865017,125.81689600223,40.74
273620343.827385,10266.29,182229,113.731090925927,-6.2,193.325429431924,25.4740769300961,136.143086891965,40.74
275058843.778992,10266.29,182284,113.32043575984,-3.8,194.94624589316,25.3966304049204,147.37400036172,40.74
276614275.632573,10151.13,182503,113.058531704958,-9.2,196.479205538565,25.3133873477314,159.405861751665,35.19
278228110.219558,10246.56,182494,112.932532914691,-7.6,197.901550973969,25.2210038209446,171.977588354026,35.19
279831588.15647,10021.99,182544,112.922787041017,-8,199.195444937608,25.114815996867,184.921013253065,35.19
281347074.696527,10089.83,182424,112.999807130804,-6.2,200.34306657589,24.9919002454974,197.983404375323,35.19
282694049.091658,10041.91,180818,113.134025044808,-7,201.327229127734,24.8529867911426,210.980978741684,35.19
283820193.113368,10041.91,180688,113.305278227675,-4.6,202.141021987631,24.7020883996614,223.656453811634,35.19
284711203.610388,10041.91,180832,113.501853081092,-6.4,202.771646678548,24.5459570645603,235.92478499764,35.19
285378734.629672,10060.46,180982,113.714075846345,-7.8,203.200281219789,24.3923133522265,247.494495137871,35.19
285791063.128021,10045.3,180989,113.933559116916,-4.2,203.401975022878,24.2459416969636,257.785417244921,35.22
285930729.52383,10089.67,180888,114.158875446457,-6.8,203.360577452469,24.1114744522168,266.709783724699,35.22
285792173.341958,10187.56,180841,114.383111647547,-6.4,203.069037544046,23.9957023057703,274.493981701144,35.22
285383084.705386,10125.84,180900,114.602502140895,-6.4,202.520910903517,23.9067954094063,281.446450047507,35.34
284724855.029759,10125.84,181158,114.811762084689,-4.6,201.714908297197,23.8524384943456,288.124405406484,35.34
283866580.003797,10125.84,181400,115.005932030265,-0.4,200.659320339586,23.8377192207324,295.139553143267,35.34
282874033.39346,10253.38,181749,115.182354609172,-7.8,199.372151827136,23.8645724072847,302.718458031991,35.34
281768127.152209,10207.96,181868,115.333696374321,-5.6,197.881297669576,23.9301044421249,310.770777933003,35.34
280576494.766905,10178.41,181767,115.468448961316,-8.4,196.225590751326,24.0276169073833,319.308485089375,35.34
279330177.526373,10143.38,181736,115.595006457016,-8.6,194.443217073865,24.1486008643725,328.434092010501,35.49
278059981.535744,10229.97,181908,115.720222757081,-10.4,192.570158373546,24.2881451485499,338.273841495491,35.49
276796964.653769,10229.97,182124,115.844135517644,-7.6,190.640655850541,24.4453768163303,348.97136329824,35.49
275585749.498064,10229.97,182396,115.962902029658,0.2,188.683022345295,24.6199856450736,360.787864948383,35.49
274485262.583333,10300.96,182774,116.070988925151,-8.8,186.719963922279,24.8082697893804,373.825174755283,35.49
273510332.544655,10259.5,183017,116.160712300439,-8.6,184.768906142238,25.004672748801,387.833627832153,35.49
272669759.182963,10460.01,182919,116.225681185371,-11,182.84215457193,25.2066334978923,402.700484511327,35.49
271965613.521552,10433.43,182890,116.262594578064,-11,180.950719960423,25.4170792235326,418.497981248464,35.57
271397624.826924,10410.52,182880,116.282290199727,-11.6,179.096806031022,25.6428586166768,435.442658879114,35.68
270964258.818449,10410.52,183429,116.30777021728,-8.4,177.283291387042,25.8877509216195,453.750564082457,35.68
270673987.33379,10410.52,183612,116.364521920646,-0.6,175.508538497455,26.1505639850925,473.69403380458,35.68
270540648.074409,10470.92,183893,116.466728792983,-11.2,173.766695949338,26.424859415576,495.316217308487,35.8
270534370.405429,10444.05,184061,116.605965517747,-10.8,172.047994240018,26.7015921155577,518.083631232325,35.8
270617230.522959,10439.04,184018,116.762523565331,-12.2,170.347369417496,26.9748074059456,541.519384642679,35.8
270745134.638003,10383.38,183989,116.931374492488,-11.8,168.664749530734,27.2414302651828,565.263431451671,35.8
270869520.379937,10214.21,184271,117.120407595762,-12.2,166.997171400458,27.499549660397,588.869240400887,35.8
270940052.646977,10214.21,184615,117.338783338533,-9,165.340394389138,27.7465361747642,612.019041562814,35.8
270944931.211993,10214.21,184872,117.592815317899,-2.8,163.690178330678,27.9801971119582,634.547848891673,35.8
270889453.124945,10272.34,182763,117.876203462006,-10.8,162.042559659917,28.1970505003783,655.963712345988,35.8
270740153.625486,10277.2,182579,118.173126932718,-11.2,160.394126448638,28.3905557601604,675.100582106012,35.8
270479060.486994,10272.81,182453,118.45259118664,-11.4,158.746626342015,28.5563694406335,691.290633859254,35.8
270098481.037434,10095.34,182393,118.691928173918,-11.6,157.101907964147,28.6911559651709,704.274040407472,35.8
269603631.162155,10005.9,182672,118.869953589475,-11,155.460695501409,28.7911522218294,714.468006380759,35.8
269014465.589993,10005.9,183056,118.969468636531,-35.2,153.821362822183,28.856717667569,722.844034855376,35.8
268380711.690744,10005.9,183349,118.993924410351,-8.6,152.184707012266,28.8949451609412,730.461145151835,35.8
267717359.550058,10229.67,183505,118.944378081546,-10.6,150.554221596986,28.9105690101828,737.867494114851,35.8
267000031.804911,10162.04,183714,118.835591841624,-10.2,148.936369317168,28.9025733569512,744.954420708776,35.8
266224556.606392,10097.97,183488,118.692939560202,-11,147.340687210037,28.8680785285497,751.898700219972,35.8
265400792.013889,10067.13,183434,118.552716519691,-11.6,145.7793895846,28.8043158665673,758.956384447196,35.8
264547986.269637,10068.03,183687,118.45282866212,-13.2,144.261467301994,28.7077058051064,766.182156030357,35.8
263693705.252869,10068.03,184135,118.423619524545,-10,142.802781325094,28.5764139162646,773.444398384619,35.8
262882638.88975,10068.03,184446,118.469177029042,-2.2,141.416815705556,28.4101167126452,780.64934058221,35.8
262168818.724632,10090.91,184666,118.574718610928,-10,140.114920698151,28.2099681357898,787.312216196167,35.8
261566195.735645,10153.24,184917,118.714391970048,-8.6,138.906543755028,27.9776102139301,792.369700949108,35.8
261089725.058237,10278.66,184566,118.866795402676,-10.6,137.801113174891,27.7178139787639,795.501690938095,35.8
260751716.041672,10260.11,184474,119.01585233331,-10.2,136.804072832482,27.4377831535655,796.787245469925,35.8
260561142.930951,10163.6,184857,119.160599138392,-9.8,135.922566417015,27.1470048937895,796.557049624037,35.8
260528177.699813,10163.6,185317,119.313102679366,-12.8,135.158936938898,26.8552732105805,795.489813486489,35.8
260676736.232763,10163.6,185584,119.478194087563,-1.8,134.515540314137,26.5698044346658,794.251152812371,35.8
261029642.015636,10228.06,186019,119.647054740833,-8,133.994872635914,26.2954098236244,792.9458448493,35.8
261568431.719703,10168.4,186323,119.811067533292,-7.4,133.599677407358,26.0323717043715,791.117920781694,35.8
262270113.681733,10310.01,186166,119.967136305333,-8.2,133.334698986161,25.7794874118939,788.608033299993,35.8
263105608.718318,10229.92,186108,120.096514139323,-9.2,133.202248450445,25.5365375497396,785.495282522142,35.8
264040649.205376,10218.2,186448,120.16716942809,-10,133.203247761835,25.3055908402608,781.995548050937,35.86
265036107.884398,10218.2,186911,120.153048339821,-8.4,133.337251840548,25.0939590076373,778.76298848843,35.94
266059180.250571,10218.2,187301,120.044154497692,-3.4,133.59844839884,24.9129473259951,776.613975966246,35.94
267087991.329613,10308.39,187587,119.838161504936,-7.6,133.975635606994,24.7706871767524,775.87571023127,36.02
268058012.206678,10231.25,187849,119.531367567149,-5.6,134.452178560559,24.670313295889,776.159894610408,36.02
268900623.839589,10309.65,187698,119.125548279521,-6.8,135.016946415818,24.6126416454505,777.19082632476,36.02
269570277.895366,10240.46,185155,118.627731255887,-7.4,135.659399632625,24.5980830085846,778.891500426153,36.61
270036174.68807,10164.49,184981,118.063167971292,-10,136.365829179768,24.6238352334618,781.454175108273,36.61
270282225.166038,10164.49,185206,117.455661849244,-10.2,137.122916126092,24.6883439206904,785.233573774465,36.61
270319612.882184,10164.49,185327,116.831702471916,-16.6,137.914280568914,24.7900039257151,790.83187613083,36.61
270183396.900632,10135.56,185625,116.219273091091,-7.8,138.720355452865,24.9237281496504,798.341477978029,36.61
269867066.550536,10188.85,185816,115.65175825538,-7,139.518254675812,25.0814210877852,807.079563351649,36.61
269375308.29657,10384.84,185712,115.151943891072,-8.2,140.287305409714,25.2557330126476,816.445529726347,36.61
268722178.992528,10220.64,185674,114.732813334475,-8,141.012748450752,25.4386255060434,825.888535160299,36.61
267929773.836123,10153.09,185873,114.400821543347,-7.8,141.679610044202,25.6218222374265,835.102470175636,36.61
267027753.606073,10153.09,185859,114.16002525973,-7.6,142.282914310603,25.7998854519899,844.074361788574,36.61
266067361.741138,10153.09,186596,113.998964208762,-8.4,142.821738768815,25.9706723066317,852.99924182807,36.61
265114032.047175,10297.8,186810,113.887917090748,-7.8,143.299113785317,26.1334404393484,861.721839289733,36.61
264192695.913105,10250.44,186803,113.810747135002,-6.6,143.721932770125,26.2833171768108,869.233298279996,36.61
263332103.541588,10406.57,186609,113.766090425693,-8,144.101872614289,26.4120560846306,874.856558188817,36.61
262559706.299805,10387.44,186447,113.765823684849,-10,144.454323220067,26.511749963326,877.806560474061,36.61
261901527.333305,10439.52,186447,113.82702365324,-8.4,144.791990844279,26.577884413202,877.515446236004,36.61
261381113.919807,10439.52,187059,113.960466147246,-7,145.13100602321,26.6069059217453,873.835220982062,36.61
261034745.90095,10439.52,187287,114.169289840985,-1.2,145.489700628002,26.5949200640665,867.186937103983,36.61
260909509.022892,10457.43,187601,114.441204551148,-7.4,145.888551362129,26.5369082598129,857.445215783634,36.61
261012067.826817,10520,187733,114.75004925547,-6,146.35011997896,26.4269717004319,843.897659115171,36.61
261341346.470401,10552.04,187645,115.073143071587,-8,146.897820139968,26.2639916227421,826.357702418373,36.61
261887593.665865,10519.33,187603,115.389646981449,-8.4,147.554673819965,26.051808878214,804.96052195342,37.5
262634571.779561,10539.17,187798,115.685039530136,-8.2,148.339053357073,25.7993633573396,780.512469453647,37.5
263562394.025927,10539.17,188185,115.953768688618,-8,149.262405310442,25.5183643884758,754.497270624771,37.5
264658826.939203,10539.17,188416,116.198129109222,-4.2,150.323119730332,25.2222112680748,728.921847061172,37.5
